Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	divide	multiply	add
Jagged	100	1	1	81	0	50			0	1	465	dmg-max	0	1	1		0	0	0		0	0	0	1	blac	scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Snowflake	100	1	1	9	98	6			0	1	466	cold-len	0	25	25	cold-min	0	1	1	cold-max	0	2	3			lcha	qcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Shivering	100	1	1	15	0	11			0	1	467	cold-len	0	25	25	cold-min	0	2	4	cold-max	0	4	8			lcha	qcha	mboq	mxbq	ncha	wcha	rcha	    	    	    	    	    	0	0	0
Boreal	100	1	1	30	0	22			0	1	468	cold-len	0	25	25	cold-min	0	5	7	cold-max	0	9	15	1	lblu	lcha	qcha	mboq	mxbq	ncha	wcha	rcha	    	    	    	    	    	0	0	0
Hibernal	100	1	0	45	0	38			0	1	469	cold-len	0	25	25	cold-min	0	8	13	cold-max	0	16	25	1	lblu	lcha	qcha	mboq	mxbq	ncha	wcha	rcha	    	    	    	    	    	0	0	0
Snowflake	100	1	1	18	98	13			0	1	470	cold-len	0	25	25	cold-min	0	2	3	cold-max	0	3	5			mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Shivering	100	1	1	29	0	21			0	1	471	cold-len	0	25	25	cold-min	0	4	5	cold-max	0	6	10			mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Boreal	100	1	1	49	0	41			0	1	472	cold-len	0	25	25	cold-min	0	6	10	cold-max	0	11	20	1	lblu	mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Hibernal	100	1	0	69	0	50			0	1	473	cold-len	0	25	25	cold-min	0	11	15	cold-max	0	21	30	1	lblu	mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Snowflake	100	1	1	27	98	20			0	1	474	cold-len	0	25	25	cold-min	0	1	2	cold-max	0	2	4			scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Shivering	100	1	1	42	0	34			0	1	475	cold-len	0	25	25	cold-min	0	3	4	cold-max	0	5	8			scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Boreal	100	1	1	66	0	50			0	1	476	cold-len	0	25	25	cold-min	0	5	7	cold-max	0	9	14	1	lblu	scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Hibernal	100	1	0	91	0	50			0	1	477	cold-len	0	25	25	cold-min	0	8	10	cold-max	0	15	20	1	lblu	scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Ember	100	1	1	5	98	3			0	1	478	fire-min	0	1	1	fire-max	0	2	3		0	0	0			lcha	qcha	mboq	mxbq	ncha	wcha	rcha	    	    	    	    	    	0	0	0
Smoldering	100	1	1	15	0	11			0	1	479	fire-min	0	2	3	fire-max	0	4	7		0	0	0			lcha	qcha	mboq	mxbq	ncha	wcha	rcha	    	    	    	    	    	0	0	0
Smoking	100	1	1	28	0	21			0	1	480	fire-min	0	4	7	fire-max	0	8	19		0	0	0	1	lred	lcha	qcha	mboq	mxbq	ncha	wcha	rcha	    	    	    	    	    	0	0	0
Flaming	100	1	0	43	0	35			0	1	481	fire-min	0	8	18	fire-max	0	20	36		0	0	0	1	lred	lcha	qcha	mboq	mxbq	ncha	wcha	rcha	    	    	    	    	    	0	0	0
Ember	100	1	1	13	98	9			0	1	482	fire-min	0	1	1	fire-max	0	2	3		0	0	0			mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Smoldering	100	1	1	27	0	20			0	1	483	fire-min	0	2	3	fire-max	0	4	12		0	0	0			mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Smoking	100	1	1	47	0	39			0	1	484	fire-min	0	4	9	fire-max	0	13	27		0	0	0	1	lred	mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Flaming	100	1	0	67	0	50			0	1	485	fire-min	0	10	27	fire-max	0	28	43		0	0	0	1	lred	mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Ember	100	1	1	21	98	15			0	1	486	fire-min	0	1	1	fire-max	0	2	3		0	0	0			scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Smoldering	100	1	1	40	0	32			0	1	487	fire-min	0	2	3	fire-max	0	4	10		0	0	0			scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Smoking	100	1	1	64	0	50			0	1	488	fire-min	0	4	9	fire-max	0	11	19		0	0	0	1	lred	scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Flaming	100	1	0	89	0	50			0	1	489	fire-min	0	10	19	fire-max	0	20	29		0	0	0	1	lred	scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Static	100	1	1	7	98	5			0	1	490	ltng-min	0	1	1	ltng-max	0	4	5		0	0	0			lcha	qcha	mboq	mxbq	ncha	ocha	rcha	    	    	    	    	    	0	0	0
Glowing	100	1	1	14	0	10			0	1	491	ltng-min	0	1	1	ltng-max	0	6	17		0	0	0			lcha	qcha	mboq	mxbq	ncha	ocha	rcha	    	    	    	    	    	0	0	0
Arcing	100	1	1	29	0	21			0	1	492	ltng-min	0	1	1	ltng-max	0	18	44		0	0	0	1	whit	lcha	qcha	mboq	mxbq	ncha	ocha	rcha	    	    	    	    	    	0	0	0
Shocking	100	1	0	44	0	36			0	1	493	ltng-min	0	1	1	ltng-max	0	45	79		0	0	0	1	whit	lcha	qcha	mboq	mxbq	ncha	ocha	rcha	    	    	    	    	    	0	0	0
Static	100	1	1	14	98	10			0	1	494	ltng-min	0	1	1	ltng-max	0	5	9		0	0	0			mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Glowing	100	1	1	28	0	20			0	1	495	ltng-min	0	1	1	ltng-max	0	10	26		0	0	0			mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Arcing	100	1	1	48	0	40			0	1	496	ltng-min	0	1	1	ltng-max	0	27	58		0	0	0	1	whit	mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Shocking	100	1	0	68	0	50			0	1	497	ltng-min	0	1	1	ltng-max	0	59	90		0	0	0	1	whit	mcha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Static	100	1	1	23	98	17			0	1	498	ltng-min	0	1	1	ltng-max	0	6	11		0	0	0			scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Glowing	100	1	1	41	0	33			0	1	499	ltng-min	0	1	1	ltng-max	0	12	24		0	0	0			scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Arcing	100	1	1	65	0	50			0	1	500	ltng-min	0	1	1	ltng-max	0	25	43		0	0	0	1	whit	scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Shocking	100	1	0	90	0	50			0	1	501	ltng-min	0	1	1	ltng-max	0	44	71		0	0	0	1	whit	scha	tcha	mboq	mxbq	hcha	wcha	rcha	    	    	    	    	    	0	0	0
Septic	100	1	1	1	98	1			0	1	502	dmg-pois	75	18	18		0	0	0		0	0	0			lcha	qcha	mboq	mxbq	ncha	bopq	xbpq	    	    	    	    	    	0	0	0
Envenomed	100	1	1	12	0	9			0	1	503	dmg-pois	100	39	39		0	0	0		0	0	0			lcha	qcha	mboq	mxbq	ncha	bopq	xbpq	    	    	    	    	    	0	0	0
Toxic	100	1	1	27	0	20			0	1	504	dmg-pois	125	103	103		0	0	0		0	0	0	1	dgrn	lcha	qcha	mboq	mxbq	ncha	bopq	xbpq	    	    	    	    	    	0	0	0
Pestilent	100	1	0	42	0	34			0	1	505	dmg-pois	150	171	171		0	0	0		0	0	0	1	dgrn	lcha	qcha	mboq	mxbq	ncha	bopq	xbpq	    	    	    	    	    	0	0	0
Septic	100	1	1	9	98	6			0	1	506	dmg-pois	75	35	35		0	0	0		0	0	0			mcha	tcha	mboq	mxbq	hcha	bopq	xbpq	    	    	    	    	    	0	0	0
Envenomed	100	1	1	26	0	19			0	1	507	dmg-pois	100	77	77		0	0	0		0	0	0			mcha	tcha	mboq	mxbq	hcha	bopq	xbpq	    	    	    	    	    	0	0	0
Toxic	100	1	1	46	0	38			0	1	508	dmg-pois	125	185	185		0	0	0		0	0	0	1	dgrn	mcha	tcha	mboq	mxbq	hcha	bopq	xbpq	    	    	    	    	    	0	0	0
Pestilent	100	1	0	66	0	50			0	1	509	dmg-pois	150	299	299		0	0	0		0	0	0	1	dgrn	mcha	tcha	mboq	mxbq	hcha	bopq	xbpq	    	    	    	    	    	0	0	0
Septic	100	1	1	18	98	13			0	1	510	dmg-pois	75	52	52		0	0	0		0	0	0			scha	tcha	mboq	mxbq	hcha	bopq	xbpq	    	    	    	    	    	0	0	0
Envenomed	100	1	1	39	0	31			0	1	511	dmg-pois	100	128	128		0	0	0		0	0	0			scha	tcha	mboq	mxbq	hcha	bopq	xbpq	    	    	    	    	    	0	0	0
Toxic	100	1	1	63	0	50			0	1	512	dmg-pois	125	205	205		0	0	0		0	0	0	1	dgrn	scha	tcha	mboq	mxbq	hcha	bopq	xbpq	    	    	    	    	    	0	0	0
Pestilent	100	1	0	88	0	50			0	1	513	dmg-pois	150	299	299		0	0	0		0	0	0	1	dgrn	scha	tcha	mboq	mxbq	hcha	bopq	xbpq	    	    	    	    	    	0	0	0
Tireless	1	1	1	1	5	1			0	1	514	regen-stam	0	10	10		0	0	0		0	0	0			boot	ncha	    	    	    	    	    	    	    	    	    	    	0	0	0
Lizard's	1	1	1	1	2	1			0	1	515	mana	0	1	2		0	0	0		0	0	0			armo	ring	amul	rod 	orb 	    	    	boot	glov	    	    	    	0	0	0
Azure	1	1	1	1	4	1			0	1	516	res-cold	0	5	5		0	0	0		0	0	0			armo	ring	amul	orb 	circ	    	    	    	    	    	    	    	0	0	0
Crimson	1	1	1	1	4	1			0	1	517	res-fire	0	5	5		0	0	0		0	0	0			armo	ring	amul	orb 	circ	    	    	    	    	    	    	    	0	0	0
Tangerine	1	1	1	1	4	1			0	1	518	res-ltng	0	5	5		0	0	0		0	0	0			armo	ring	amul	orb 	circ	    	    	    	    	    	    	    	0	0	0
Beryl	1	1	1	1	4	1			0	1	519	res-pois	0	5	5		0	0	0		0	0	0			armo	ring	amul	orb 	circ	    	    	    	    	    	    	    	0	0	0
